0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.1033270415,0.2827271498,0.9393844738,0.129119804,0.2283076192,0.1156586727,0.4583230304,0.189579903,0.0777325589,0.6389013115,0.1547402331,0.3369512551,0.0484180863,3669.94970859,1936.68060864,13.2505297254,1.5820545122,-0.9577038011,0.162908111,-0.1813167583,0.0774123739,-0.1263175175,-0.0236789013,-0.0932063851,0.0094389006,-0.0776157558,-0.0099064704,-0.0138899798,classical
0.0753808884,0.2506826531,0.9757140452,0.0870155474,0.1844303304,0.0847106814,0.3497970567,0.1500402456,0.046909142,0.5216250072,0.1258312437,0.2376205121,0.0324613436,3145.06486182,1657.45952806,10.8111098586,2.082331699,-0.8081077012,0.0691355338,-0.1168593472,0.0614145157,0.0072351382,-0.0316274607,-0.0370373789,0.0427732987,-0.0079210629,-0.0311002495,-0.1071464506,classical
0.0718426965,0.3051543299,0.9778274891,0.0916137507,0.1875181642,0.0781826426,0.3504495965,0.1283373674,0.0553061976,0.4971062657,0.1288760543,0.2508755563,0.0336770659,3330.54380523,1690.49189354,7.6913019036,1.7435224239,-0.348462832,0.0485856773,0.1016812397,0.0761352426,-0.1138066701,-0.0845726713,-0.0488193368,0.0579517072,0.0050797797,-0.008322964,0.0263369993,classical
0.0351084723,0.222032701,0.9893917604,0.0478649967,0.087371655,0.0443986191,0.2260218325,0.0492100696,0.028053608,0.5171931066,0.0460609241,0.1113021497,0.023463979,2732.65181425,1376.03956318,5.0075363707,3.0753574289,1.3066756071,0.1974575957,0.3138164222,0.1786582595,0.0876024305,0.0523255267,0.0762404073,-0.0118625528,-0.2084909143,-0.2321099722,-0.1080361987,classical
0.0400678419,0.2830026003,0.911380129,0.0493967602,0.1116339993,0.0466396858,0.2682803984,0.054218165,0.0285454181,0.5979958781,0.0503661507,0.1200930986,0.0240336295,2694.47029517,1395.59041193,5.3155126569,2.4624378511,0.6531692395,0.0812705064,0.0020661726,-0.0543673371,-0.0493726109,-0.1158481071,-0.1963179277,-0.223009181,-0.1246090963,-0.0949228,-0.1167705033,classical
0.0466391887,0.1997791538,0.9807970507,0.047581186,0.1274377833,0.0432617724,0.2892736782,0.0651009397,0.0273827728,0.4704602755,0.0545739039,0.173240163,0.0223832534,2580.32054898,1389.61912301,4.6137624081,2.8473097794,1.4915412406,-0.0026207096,-0.0771366467,0.034440719,0.1100617138,0.0743411802,0.0701387023,-0.0233213681,-0.2259856257,-0.3928508448,-0.3628722422,classical
0.0441313327,0.2159698004,0.9384963343,0.0498523642,0.1136369858,0.0453018292,0.2775512391,0.0553718676,0.0285627695,0.5958408203,0.0506400803,0.1366486916,0.0230815749,2655.92686595,1396.86258084,4.8680425404,2.9288733212,1.3682164101,0.1817979906,0.1843106128,0.1476246146,0.0752915758,-0.0831323273,-0.0936677332,-0.095695523,-0.2548496181,-0.3743236926,-0.2444835696,classical
0.0439394666,0.2854471653,0.9668282222,0.0558298738,0.1051066663,0.0515412598,0.2968121339,0.0609406192,0.0332034863,0.4601256228,0.0554878466,0.1390474314,0.0273595213,3090.20257567,1511.11879411,3.5740339217,1.7229577136,1.27441702,0.2910614737,0.1606715544,0.0473145045,-0.0133577042,-0.0705947544,-0.0227847728,-0.0801031816,-0.1430860619,-0.1513472945,-0.0357839905,classical
0.094402558,0.2730548059,0.9091762443,0.1053118313,0.2062050796,0.0945328373,0.5804965331,0.177890955,0.0638206871,0.6562787253,0.1548826332,0.3371566182,0.0357040155,3122.44547847,1732.74571823,10.8999893972,2.5444711392,-1.1334719482,0.0052756379,-0.386616748,-0.0771984717,0.0758595341,0.0823467837,-0.127448517,-0.0491819954,-0.1733580034,-0.0434137025,0.0634567772,classical
0.0783504138,0.3327581767,0.9071455028,0.0989102841,0.2128105623,0.075071936,0.4839005294,0.1436403549,0.0554342912,0.6849322161,0.1326976758,0.3083617967,0.033581404,2967.12022937,1620.69475516,9.909790139,2.5201746987,-1.0895322882,0.1110879811,-0.3791817598,-0.0977720165,-0.0527935191,-0.0973698545,-0.0356970967,0.0868294706,-0.139203042,-0.0277935159,0.0148244636,classical
0.0696279273,0.336661864,0.9379079037,0.0885250062,0.1668543422,0.0801651365,0.3830656003,0.1169997691,0.055642213,0.6083433195,0.1240411093,0.2620325166,0.0323719283,3085.99125776,1607.40330931,8.8406938942,2.1508493122,-0.8600247128,0.3149811234,-0.1819138408,-0.1494709024,-0.118350065,-0.1438144606,-0.2492854311,-0.0269059287,-0.0867309425,0.0043780589,0.0243804816,classical
0.0751000654,0.2740488094,0.9317970097,0.0918660841,0.1452164601,0.0722864364,0.3881728853,0.1183353453,0.0566829604,0.5366116652,0.1060214487,0.2612848508,0.0309709882,3107.6894153,1638.1544473,10.7299940146,1.9813150586,-0.9167563731,0.5360135973,0.022790828,-0.0580035386,-0.1926176547,-0.2194147205,-0.0546671843,0.1978923849,0.1105173523,0.0431587537,-0.041495757,classical
0.0626054864,0.4869053075,0.9013934017,0.092017486,0.137780839,0.0671609045,0.3931850538,0.0890881594,0.0438543296,0.441793252,0.0899916856,0.1962762219,0.030565652,3098.41135552,1557.95371712,8.2476091385,1.6548415472,-0.7716632798,0.4734144504,0.0485797474,-0.0800045339,-0.1876895451,-0.1651161525,-0.1185978053,-0.08466956,-0.2294341706,-0.1482323171,0.1066051037,classical
0.0702508034,0.2653995251,0.9361909297,0.0854618663,0.1723966294,0.0652982774,0.4951219191,0.1124828714,0.0469708488,0.5061692523,0.1111989786,0.2339036865,0.0286144108,2912.93241211,1580.00087813,9.0848382093,3.2277929926,-0.761809297,0.3424557874,-0.1999789426,-0.0718218883,-0.0077678554,-0.1492831441,-0.2600789417,-0.1806427734,-0.1988369716,-0.2339014258,-0.1245659447,classical
0.071234928,0.332811548,0.9596502628,0.1024899759,0.1717242678,0.0745311148,0.4313524329,0.1097720956,0.0545033416,0.5837889381,0.1232532053,0.3019141519,0.0321674388,3138.45177665,1623.54748545,8.657255765,2.2433270416,-0.904020651,0.53028489,-0.0329443225,-0.054993705,-0.0931196629,-0.1092431252,-0.0397492142,0.1041451239,-0.0302019769,-0.0565704782,-0.0258658846,classical
0.0596522238,0.374878157,0.9198854729,0.0668523104,0.1359737503,0.0558037226,0.2740082702,0.0762111674,0.0456161633,0.490526322,0.0676303965,0.20459845,0.0262065585,2811.81143072,1460.94012569,6.1543136823,2.4170028563,-0.8809286788,0.5196140861,0.139004329,-0.0982586354,-0.0687101557,-0.0988567283,0.0354118478,0.1409677276,-0.1376824187,-0.1407480479,-0.2087163399,classical
0.0711019814,0.2825656001,0.9218101007,0.0783659791,0.2365913526,0.0668816817,0.3701182835,0.1066798072,0.0567485369,0.6280082498,0.1021707425,0.2647202693,0.0300450483,3052.56392179,1597.83882442,12.014831982,2.2074620681,-1.0886854981,0.3671609608,-0.1233504494,0.0278217499,0.0494704204,-0.050411738,-0.0497158241,0.027531589,-0.1082904134,-0.1751214457,-0.1398205863,classical
0.0458717243,0.1789957303,0.9200439867,0.057794783,0.1299946811,0.0508369015,0.3814281709,0.0657985239,0.0314790291,0.5785463011,0.0632472099,0.1509304022,0.0254202428,2866.54211318,1478.55828087,3.6909249352,3.5114051538,-0.4020112245,0.4404130154,-0.0548736577,0.238046263,-0.2375597478,-0.1934446906,-0.2215499964,-0.2109290953,-0.0315156206,0.1210239516,0.1015876901,classical
0.0381234981,0.1707703757,0.9516188221,0.0446363782,0.0974715495,0.0412719265,0.2724509483,0.0480194276,0.0259630299,0.4931196338,0.0445069573,0.1346541823,0.0210828162,2555.52970483,1335.31321696,2.3515428869,3.5966497588,0.2401971556,0.8228745845,0.0185583983,0.1470821868,-0.1417864355,-0.0676193347,-0.1074352939,-0.2418723478,-0.1851873961,-0.1863608203,-0.0547136489,classical
0.0505963045,0.1640168522,0.9114925172,0.0569526975,0.1452894146,0.0487734366,0.3310310393,0.0659220571,0.0311908414,0.5886644332,0.0638516288,0.2487340843,0.0245677056,2764.25314909,1467.12937401,6.6956121568,3.9301987081,-0.763557866,0.3252386204,-0.2716332421,-0.0022382503,-0.4144282772,-0.156199324,-0.0335581106,0.102211545,0.1783913259,0.1632901368,0.0346566448,classical
0.0266961353,0.5526215733,0.8917374459,0.0585882106,0.0983959393,0.0532854369,0.2319321286,0.0633135984,0.0349948381,0.4433948398,0.0595629441,0.1289296051,0.0273025919,3022.96954315,1402.43125444,-0.3784626619,0.4520689379,-0.3597302146,0.4541672631,0.0647401892,0.142373378,0.1004223415,0.0044119142,0.0444305701,-0.0237717764,-0.0040723825,-0.066676466,-0.0068262666,classical
0.0594745766,0.2741631353,0.9732211006,0.0802090611,0.1550901433,0.0637819582,0.3438099916,0.1213633515,0.0351211411,0.5461135556,0.0881253877,0.2246693291,0.028322855,2939.71376199,1534.62371013,7.7820911211,2.1771136684,-0.5938265946,0.3368687401,0.2785136294,0.0683328068,-0.027713663,-0.0576386572,-0.0698710952,-0.0406609297,-0.0216727902,-0.009565441,0.0463719265,classical
0.0866256274,0.2050813566,0.8644403078,0.106337307,0.2203165058,0.0858269658,0.4776525484,0.1892556873,0.0649026453,0.7980809453,0.1420445967,0.3205713588,0.0408385563,3220.86858432,1745.61680796,10.7997466834,2.7347108752,-1.0090931374,0.3469682876,-0.2514964907,0.0167674835,0.0116000311,-0.0161108849,-0.0954150886,-0.06878447,-0.0311505263,-0.0074569216,-0.0192892405,classical
0.0501033535,0.1806659392,0.9257536842,0.0527998703,0.1223517371,0.0503356028,0.3000935728,0.0720764552,0.031187066,0.6557574365,0.0755112779,0.1650698856,0.0227585306,2659.39791314,1431.70775007,10.0974114249,3.7065820368,-0.9186150779,0.4339590369,0.0018856511,0.1194896087,-0.0728048972,0.0389435795,0.0271905031,0.0605797856,0.0094747889,-0.0713392628,-0.102036374,classical
0.056809602,0.1969963282,0.8928798303,0.0722232058,0.1465721982,0.0548557561,0.3410901183,0.1044417063,0.036032344,0.7688740487,0.075698015,0.2186822989,0.0237326972,2710.09823275,1469.09534171,6.6273659278,3.3437933413,-1.0008025715,0.249689828,0.0781612404,0.163283021,-0.0069116044,0.072449332,-0.0479943836,-0.0298085193,0.0022547147,-0.0925107421,-0.0380333891,classical
0.0907029817,0.2265084527,0.9462582627,0.133721717,0.2499974761,0.0896920731,0.5037700867,0.1656769147,0.0694054552,0.6484746156,0.1433612622,0.2754516754,0.0383889811,3280.60020681,1775.0727088,10.6766870526,2.7470071741,-1.0015963391,0.285706106,-0.3004758471,-0.005593742,-0.0904456052,-0.018240819,-0.1390055061,-0.0453530834,-0.0042441171,-0.0719720738,-0.0981332995,classical
0.0759634184,0.2459241896,0.9220140444,0.090513372,0.2145978866,0.0730453897,0.4298642648,0.1231308507,0.0585597849,0.7086909874,0.1055017069,0.2475091699,0.0310773771,3164.37770258,1661.50135307,11.1532262936,1.5951467879,-0.809876478,0.3515803329,-0.3316198165,0.0721591806,-0.1382277026,-0.0020590348,-0.2514300019,-0.1839331659,0.0380234163,0.0519409776,0.0166194347,classical
0.0498620768,0.1766301228,0.9476641291,0.0561296119,0.1220704575,0.0518935972,0.2980261197,0.0960928826,0.0335059733,0.6743397983,0.0727841445,0.1830906013,0.0242617005,2685.15933446,1428.98854124,6.6179316891,3.3977683423,-0.4882535153,0.4590495296,0.1511457268,0.1953770478,0.018662547,0.0632006366,-0.1737035448,-0.0805177326,0.1264913356,-0.1176802609,-0.0387141343,classical
0.0696736055,0.2235088159,0.8939082624,0.0806621064,0.1964621738,0.0612864076,0.3561710756,0.1231066548,0.0502045815,0.7540520783,0.0894971842,0.2492219712,0.0264168439,2956.7070878,1587.41976704,10.0015349301,2.3751471324,-1.0244883071,0.3268757826,-0.1995706917,0.148876721,0.0173349736,0.0151215134,-0.1585741652,-0.0416298394,0.0206542324,-0.0408505942,-0.0028710574,classical
0.1654366442,0.5622530049,0.5972982534,0.1489871274,0.3641897128,0.2137569684,0.4560140187,0.2851319047,0.0933569396,0.6968521736,0.2352176689,0.6632289581,0.1200346861,4359.99717992,2458.62689915,10.4655122394,-0.6434429976,-2.0091734496,-0.3448880662,-0.7456338146,-0.645431863,-0.9493924531,-0.3169846858,-0.2278295186,0.3899903185,0.2057304704,0.3229953692,-0.040596451,classical
0.1505925721,0.4046655943,0.768293173,0.1364974775,0.2921371461,0.1281142406,0.4063881963,0.2044197694,0.1261318354,0.7389890795,0.1948029105,0.3901487685,0.0590134924,4110.3285392,2206.68228953,10.2393759192,0.9165722436,-1.0797210741,0.3413884675,-0.270253574,-0.0660339376,-0.1361619653,0.048624169,-0.4153444889,-0.0008100054,-0.4494555624,-0.0576872865,-0.1647505969,classical
0.1512677025,0.3418311534,0.8849397759,0.1271981227,0.2792587877,0.1783846118,0.3832748762,0.2254744494,0.0768955307,0.5731760006,0.1551083718,0.3630471097,0.0803368275,4163.44707652,2255.16799756,11.8227187113,0.2782937483,-1.184410501,0.059443783,-0.4490287394,-0.2538943411,-0.1891609676,0.3100161489,0.0962012938,0.0408227156,-0.2927857251,0.1600889623,-0.1208886285,classical
0.1301097342,0.4037221522,0.67862336,0.1154962604,0.1547057026,0.1066386178,0.2822955023,0.1238227117,0.0547740763,0.3968052195,0.3782804124,0.2627421404,0.0721196998,3578.69900357,2108.96470576,9.7358275896,1.2756047149,-1.3501194796,0.2167135391,0.1750357275,0.8954081512,0.378043033,-0.5899243825,-0.5696394067,0.589912134,0.1834062782,-0.0575424164,-0.3534088888,classical
0.1075440075,0.2603257714,0.8491192271,0.1158219208,0.2577386844,0.0856962188,0.5157827202,0.2594655375,0.0855511761,0.5248146946,0.1711625477,0.2630465144,0.0395510228,3393.1213574,1905.4981456,12.8778646581,1.4246107361,-1.1496485394,-0.3692609115,-0.2425072727,0.1389894939,0.0058186455,0.114685896,-0.1568809124,-0.1308642426,-0.1759634793,-0.0964737365,0.0819957594,classical
0.0683699114,0.5233686685,0.9204347536,0.1110354165,0.1526733083,0.0794081562,0.2851251537,0.1270913965,0.0751422577,0.4635375824,0.1346988139,0.2797141169,0.0341449875,3457.24525287,1676.46791235,7.5791210958,0.9528349213,-0.8898239343,0.2659110285,-0.1759819446,0.0163577243,-0.3511504563,-0.0380997752,-0.1876641102,0.3114728857,0.0178725151,0.0657227665,-0.1881974768,classical
0.12237706,0.5681956959,0.7708737104,0.1732621853,0.1932879015,0.1060093594,0.5026580068,0.1546791133,0.1135792996,0.5292982102,0.169995101,0.3215665912,0.0543122837,3742.71009588,2012.75012351,7.0442068212,1.0056661275,-1.0385785565,0.4507147627,0.0789896027,0.0555386655,-0.3168922655,-0.112690557,-0.3760779265,0.02043962,-0.1952894969,-0.0141247976,-0.1530983771,classical
0.1168176535,0.4126146879,0.9356195343,0.1668578774,0.1994212869,0.1574979973,0.4152775393,0.1877387742,0.1031411138,0.5619744693,0.2419359509,0.3330832647,0.0555025697,3791.23895469,2009.72557306,12.0469678443,1.3749695422,-1.1778469685,0.3804384969,-0.0360630545,0.0332346974,-0.2251093804,0.0551289164,-0.1880701245,0.0825612599,-0.1441595903,0.0843423622,-0.1725157077,classical
0.085034623,0.2650156418,0.9523791714,0.0829355386,0.1782402584,0.1174309565,0.4582545545,0.1294740645,0.0627777682,0.5027692937,0.1370059032,0.2336634746,0.0417215169,3362.63865388,1765.45298876,10.0957797635,1.5638588578,-0.4035226653,0.1803690223,-0.0012938919,0.1550651912,-0.042196007,0.1630585958,-0.2470760635,-0.0965642692,-0.3787022205,-0.2079786214,-0.3851124135,classical
0.1220203437,0.4718195449,0.9136658403,0.1588254198,0.1803832675,0.1888232524,0.5082082132,0.1709248657,0.1180458633,0.6428256145,0.248295653,0.3613136679,0.0550867378,3990.2072758,2055.62141089,10.3551600352,0.6779698424,-1.0076339713,0.274383676,-0.2121471359,0.0969863421,-0.3131335641,-0.0781847431,-0.3175861152,-0.0641074857,0.0003740754,0.4121194784,0.0076979127,classical
0.0791478266,0.562991095,0.9490476961,0.0989655664,0.1929757104,0.1008494177,0.3588277415,0.1693221663,0.0645149745,0.5061224624,0.0975634325,0.2121679397,0.0434423728,3771.36679827,1750.18636596,8.4096087821,0.7905672914,-0.5004317626,0.1710213593,-0.4018835541,0.0175685701,-0.2681422098,0.1066554239,-0.1297520317,-0.2706264249,-0.3094044817,0.2020517829,-0.1184610501,classical
0.1066868669,0.576398238,0.9686854415,0.144633527,0.1896247695,0.1180712715,0.3095815217,0.1612087722,0.0846654414,0.4846631744,0.1412966068,0.2515830816,0.0732568151,5443.94041505,2390.05955833,17.602425885,-0.3146276382,-0.4475154123,0.053718561,0.1034611906,-0.0223425487,-0.010691777,-0.1230246264,-0.0881712929,0.003773957,0.0476008035,0.132967585,-0.0014536962,country
0.1263464096,0.5192691878,0.9839628611,0.1664394332,0.2452791636,0.1315784736,0.3498735391,0.1924400209,0.1032594995,0.4572027849,0.1469617876,0.3172822818,0.1016264701,5639.00171932,2571.59849988,17.8081416787,-0.5547864601,-0.6581065558,-0.027663084,-0.0541666175,-0.2849736175,-0.153816508,-0.1409821529,-0.0110695997,0.0133817082,-0.1657628863,0.0689024971,0.1456626457,country
0.073715958,0.3668321709,0.9828570373,0.1004929999,0.13277743,0.0816530235,0.2354389233,0.1058780471,0.0684321935,0.3918589541,0.1049837901,0.1878903745,0.0521050785,4613.65561356,2059.25318647,14.4681030592,0.1251252243,-0.5263631158,0.1883042923,0.1366416426,0.1030236782,0.2197610882,0.0178647587,0.0254979205,0.1164921136,0.1282628577,0.1580307087,0.0353564346,country
0.1019824172,0.4662861172,0.9716329774,0.140242174,0.2045546154,0.1161847854,0.3533670512,0.1420415652,0.0862396124,0.5266084763,0.1613756858,0.2522142654,0.0642567156,4365.36359934,2115.37551831,16.2027850622,0.4370597387,-0.7254083306,0.4760114826,0.3866909422,-0.0909976113,-0.0287592788,-0.0721131796,-0.171102246,0.0295530533,-0.1600406472,-0.1207707074,0.0088532343,country
0.12347832,0.5510774745,0.9781579393,0.1654279555,0.2143250903,0.1264432818,0.3911268745,0.1603392945,0.0992308805,0.4623315647,0.1495707198,0.2934190316,0.0921781293,5714.46577062,2581.84600123,17.4338304458,-0.5340032671,-0.4385500798,0.1447604458,-0.0581302424,-0.2562811404,-0.0330598059,-0.1662779277,-0.0548920865,0.0179029727,-0.0929462606,0.0145203469,-0.0981307145,country
0.1356522913,0.5959054571,0.9459335483,0.2078825021,0.2304397805,0.1554473587,0.4358359396,0.1990335315,0.1212601529,0.5418440187,0.1949168345,0.3318864543,0.0915970999,5553.27608891,2569.32063717,17.5521705004,-0.5514831805,-0.7947764659,-0.0145907386,0.1568574484,-0.2652550789,-0.2910074977,-0.1618726185,-0.1959052372,-0.0155012591,0.0162890868,0.1187368466,-0.0403531678,country
0.1276136364,0.4632309017,0.9837767419,0.1784585199,0.2196497022,0.1481227617,0.4196440698,0.1690236621,0.1259369041,0.4884203152,0.1611170782,0.2746142786,0.0706122247,5580.62068049,2546.85897394,17.4139804242,-0.2654386803,-0.4236356935,-0.1613236125,0.3119912056,-0.1244441218,-0.3323931224,0.2284992225,-0.0892304667,-0.0187249199,-0.0247020932,0.0038386549,0.0074307627,country
0.1124168078,0.5741297505,0.9707453963,0.1430948437,0.2110005989,0.1217599751,0.3137346032,0.1407697632,0.0947431151,0.4315993633,0.1481775149,0.2782302984,0.0801473305,5770.94974791,2502.81118112,17.3995758195,-0.5794487075,-0.3925449944,-0.1596355731,0.0757491119,0.0605261985,-0.1541875587,0.0408517665,-0.0181576776,0.0399753964,-0.1067537261,-0.1002641885,-0.0153749412,country
0.1040130152,0.5937319832,0.9579261778,0.1313861459,0.1857003952,0.0985676353,0.320005491,0.1743928826,0.0841545965,0.4772595738,0.1299557413,0.2516585635,0.0687062857,5041.68703259,2245.05405546,17.7715934847,-0.1865081757,-0.478576711,0.0053417789,-0.0130446596,0.1777985536,-0.1324252346,-0.1411362147,0.0361658473,0.1341438301,-0.052086716,0.049204353,-0.0826056993,country
0.1560486011,0.5226160456,0.9706875452,0.208789996,0.2394205142,0.1562122125,0.404892253,0.1832735141,0.133696882,0.6053769875,0.2292883762,0.3509083832,0.1119604982,6407.34143312,2863.80113079,18.3832586213,-0.5921203789,-0.6814465551,0.1418647062,0.1147234109,-0.0619934582,-0.0457328592,-0.1982036147,-0.2441786237,-0.0238838381,0.0314351896,0.1053958459,0.0903199311,country
0.0760063416,0.3168536125,0.9755173247,0.1108061659,0.1589095322,0.0914844932,0.3308619061,0.1086957661,0.0610041105,0.5320608429,0.0992836337,0.2131679991,0.0410202921,3835.81970295,1841.83772891,11.7937844776,0.7343585203,-0.1072781171,0.6264539113,0.1929122793,0.1666663998,0.0239543925,0.2804886878,0.0084988471,0.0342019649,-0.1368283297,-0.0455845533,0.0596039455,country
0.1094740434,0.4366961608,0.9307727891,0.1549829226,0.2338671005,0.1136819326,0.3537203704,0.1504769487,0.0966034691,0.5455535635,0.1927954626,0.2998532414,0.1038056782,5177.32186501,2448.22578691,13.3578377853,-0.1818653717,-0.1694937908,0.2717727652,0.0761070299,-0.4317284044,0.226493559,-0.0262126996,-0.0911806307,0.1753125483,-0.2241390492,0.1774262552,-0.0628882269,country
0.0636507522,0.2882707005,0.9805359391,0.0880716377,0.1374272585,0.0758836188,0.3010589016,0.0940285789,0.0512628711,0.5068285804,0.0885473184,0.1804941844,0.0393737446,3761.57877421,1768.3450416,13.4308658841,1.2841406104,-0.0407829387,0.5276646787,0.0823745364,0.1246625471,-0.1371275154,0.1087750238,0.0509851895,-0.0341231757,-0.0853192363,0.0530227781,-0.0374955876,country
0.1286937999,0.4073929516,0.965985884,0.1590045018,0.2262804571,0.1543780679,0.4149021536,0.1709068234,0.1082360602,0.5656703065,0.2078143435,0.3387501293,0.0911922852,5439.39415304,2555.73763937,14.4437651553,-0.1282252046,-0.3981922275,0.0103435172,0.0338957979,-0.2413442074,0.1465344421,-0.2002900028,-0.1248492854,0.0116199999,0.1193722668,0.0584197522,0.0100754466,country
0.1240097435,0.3777864134,0.9854946946,0.1484484944,0.2152641707,0.1405208569,0.3320092812,0.1189274242,0.0705650334,0.4723891015,0.1386959093,0.2517083757,0.0787635642,5807.11129912,2632.94622693,14.6720190104,0.0453550133,0.0725722305,-0.011294379,-0.0715980704,-0.1359713433,0.1571389614,-0.1990824118,0.0968478101,0.0112030457,0.1033141626,0.0771948369,-0.1116824916,country
0.0936403368,0.2857261014,0.9878595295,0.105982996,0.1878025771,0.0877423389,0.3526485522,0.1307736748,0.079027338,0.5152027626,0.1198956244,0.2693655085,0.0445950279,4314.65971047,2012.84701189,14.9561678473,0.5510121156,-0.2276371099,0.4819286797,-0.0640112937,0.0967671698,-0.4350387731,-0.036342717,-0.0314968781,0.2099849497,0.1025347051,-0.0350328073,-0.0527701859,country
0.0597253622,0.1910697768,0.9773097454,0.0762272451,0.1327691415,0.0752916212,0.3187502724,0.0969998748,0.0542288221,0.5462155405,0.0755758593,0.144575563,0.0303418499,3301.59099455,1619.89325339,11.1868844214,1.4913666374,-0.0689935071,1.2650485811,0.3663722261,0.4240247516,-0.0731725343,0.1161544756,-0.1884314393,-0.1504962123,0.0139759924,-0.144582336,0.0424148391,country
0.0634424455,0.3144003876,0.9862989824,0.084713431,0.12533634,0.0878400486,0.2702021117,0.0966152023,0.052391024,0.5270588249,0.0890205147,0.1764824575,0.0362250583,3546.20934386,1698.63990543,13.0081485063,1.152129899,-0.0553566136,0.4593847411,0.1596297182,-0.0574863906,-0.0558389151,-0.0309046539,0.0100397599,-0.0330344842,-0.0404127123,0.0899739394,0.1115960801,country
0.0949693583,0.3333135968,0.9892917875,0.1161911236,0.2118175098,0.1226320683,0.3498393566,0.143583309,0.0627137179,0.4490735547,0.1630452766,0.2594591388,0.0560291405,4100.37601053,2037.90550935,14.4812469012,0.7424545791,-0.7411313123,-0.1869122931,0.2246074226,-0.1031651021,0.1100923352,-0.0334547092,0.1232592441,0.078077044,-0.0501978811,0.2161807968,-0.1041104533,country
0.0504950838,0.2913757404,0.9831846929,0.0667930589,0.1385927363,0.0635261818,0.2859657197,0.0963667192,0.0356084156,0.4479334967,0.0834566476,0.1806673702,0.0297366593,3027.03280692,1515.30906073,11.4848080782,2.2147804604,-1.1099329341,0.4610192222,0.3363898748,-0.2198368741,0.2019882252,0.1242210891,-0.0795530346,0.0262895844,-0.1256458719,0.1226634109,0.1083413107,country
0.0862274986,0.4430205885,0.9826386135,0.0978025209,0.1465647116,0.0933116753,0.2878911727,0.1323140614,0.0969365091,0.3641692497,0.1161482626,0.1871103085,0.0727457751,4948.21630006,2188.41281597,14.1197496291,-0.3842448266,0.2985713827,0.3500959509,-0.0249107319,0.1985837389,0.0383518863,0.2587913042,-0.0555288785,-0.0123828172,-0.0827156516,0.1681502913,0.0071183656,country
0.0453168323,0.2608529559,0.983442497,0.0674283029,0.1148170326,0.0566048535,0.2345531602,0.0784276511,0.0324783037,0.4623505751,0.0753768431,0.1479305244,0.0254527767,2984.03130288,1470.17271799,11.5355469031,2.3801037073,-0.663033497,0.5952646437,0.3573405262,0.2665160873,0.1370405844,0.0947977909,0.0362303643,-0.0054052031,-0.0497569445,0.0111102478,-0.1123695513,country
0.0675323302,0.2345380733,0.9880036347,0.0838541623,0.1402974204,0.0825461122,0.2961196326,0.1030518668,0.0691572433,0.46677317,0.0871935788,0.176962256,0.0374113529,3746.62530551,1817.40776075,12.1962067829,1.0076286085,-0.6051205164,0.5767092928,0.4112206774,-0.2477372031,0.0206811119,0.1688235477,-0.0277762272,0.0750865323,-0.1044823926,-0.1463774985,-0.1281600565,country
0.0348602639,0.3414856584,0.9909558222,0.0641835315,0.0968730314,0.0568603162,0.1951511284,0.0635626435,0.0389303443,0.3167945667,0.0615835997,0.1182985927,0.0319290636,3579.93278812,1613.37403726,8.7448280761,0.7294291711,0.4913054094,0.1700207684,0.4768998255,0.1031366778,-0.0680217133,0.1447874619,0.0411154646,-0.0173615759,-0.0007276328,0.1133411307,0.079001173,country
0.0818463045,0.2516023745,0.9807570547,0.1184735644,0.1797811238,0.0783598471,0.2838334391,0.1250327805,0.059382119,0.4891020941,0.0957557079,0.2301436659,0.0524600641,3614.56100771,1829.26524569,13.6654370853,0.9220857554,-0.6441426022,0.5483167991,-0.003874849,0.1389360249,0.0602590484,-0.0606054581,0.0923692151,0.0983719314,-0.4343476049,0.1897034484,-0.1369283987,country
0.0567787648,0.3013210761,0.9905048494,0.0778732813,0.1288945583,0.06710041,0.2531784779,0.1006664177,0.048405924,0.3965663567,0.0861260018,0.1755252045,0.0328070086,3560.53769506,1682.94110252,12.8101451255,0.9454931897,-0.2842251684,0.3453255418,-0.0527176898,0.1771391979,0.0201324957,0.1221626992,-0.0053578247,-0.0477367345,0.0956449499,0.1126402513,-0.1641845366,country
0.0543358714,0.3761332174,0.9736777713,0.0778727669,0.142308275,0.0630140369,0.2541820512,0.0979954929,0.0419036031,0.4763960167,0.0894707809,0.197306767,0.0324008797,3206.65538635,1556.08319149,12.3220716244,2.0057088337,-0.3273382901,0.3860595836,0.181548583,-0.0677943925,0.126048403,0.0832749969,-0.0421501353,0.0765249578,-0.1766046301,0.0307197769,0.1282581781,country
0.0967151708,0.2643830366,0.9864466732,0.1193798703,0.2040281271,0.1086230591,0.3770839103,0.1527253709,0.0707483269,0.5242057588,0.1367622255,0.2518185536,0.0454249185,3958.72109419,1998.74856401,15.1873355886,0.7785812374,-1.0657936135,0.4341204526,0.0782494813,-0.1595014405,0.0694121852,-0.0893597367,-0.052822033,-0.0819163629,-0.0367636664,0.0274715943,0.0640631284,country
